id,week,num_weeks,censor,coupon,anyp
410,18,24,0,0.0000268709,44.47
410,19,24,0,0.00000035264646,22.9
410,20,24,0,6.07371E-11,8.82
410,21,24,0,3.103112E-22,0
410,22,24,0,0,0
410,23,24,0,0,32.2
410,24,24,1,0,33.4
411,1,24,0,0,55.61
411,2,24,0,0,55.82
411,3,24,0,0.0180370411,55.65
411,4,24,0,0.1262592877,81.17
411,5,24,0,0.078697419,74.45
411,6,24,0,0.044160582,73.82
411,7,24,0,0.0214475487,46.83
411,8,24,0,0.0084743074,0
411,9,24,0,0.0024570064,72.41
411,10,24,0,0.015465007,71.52
411,11,24,0,0.1052483182,89.32
411,12,24,0,0.0655816056,56.05
411,13,24,0,0.0368004851,12.58
411,14,24,0,0.0178729572,13.33
411,15,24,0,0.0070619229,43.31
411,16,24,0,0.0020475053,41.46
411,17,24,0,0.0003617828,41.95
411,18,24,0,0.0000268709,44.47
411,19,24,0,0.00000035264646,22.9
411,20,24,0,6.07371E-11,8.82
411,21,24,0,3.103112E-22,0
411,22,24,0,0,0
411,23,24,0,0,32.2
411,24,24,1,0,33.4
412,1,24,0,0,55.61
412,2,24,0,0,55.82
412,3,24,0,0.0180370411,55.65
412,4,24,0,0.1262592877,81.17
412,5,24,0,0.078697419,74.45
412,6,24,0,0.044160582,73.82
412,7,24,0,0.0214475487,46.83
412,8,24,0,0.0084743074,0
412,9,24,0,0.0024570064,72.41
412,10,24,0,0.015465007,71.52
412,11,24,0,0.1052483182,89.32
412,12,24,0,0.0655816056,56.05
412,13,24,0,0.0368004851,12.58
412,14,24,0,0.0178729572,13.33
412,15,24,0,0.0070619229,43.31
412,16,24,0,0.0020475053,41.46
412,17,24,0,0.0003617828,41.95
412,18,24,0,0.0000268709,44.47
412,19,24,0,0.00000035264646,22.9
412,20,24,0,6.07371E-11,8.82
412,21,24,0,3.103112E-22,0
412,22,24,0,0,0
412,23,24,0,0,32.2
412,24,24,1,0,33.4
413,1,24,0,0,55.61
413,2,24,0,0,55.82
413,3,24,0,0.0180370411,55.65
413,4,24,0,0.1262592877,81.17
413,5,24,0,0.078697419,74.45
413,6,24,0,0.044160582,73.82
413,7,24,0,0.0214475487,46.83
413,8,24,0,0.0084743074,0
413,9,24,0,0.0024570064,72.41
413,10,24,0,0.015465007,71.52
413,11,24,0,0.1052483182,89.32
413,12,24,0,0.0655816056,56.05
413,13,24,0,0.0368004851,12.58
413,14,24,0,0.0178729572,13.33
413,15,24,0,0.0070619229,43.31
413,16,24,0,0.0020475053,41.46
413,17,24,0,0.0003617828,41.95
413,18,24,0,0.0000268709,44.47
413,19,24,0,0.00000035264646,22.9
413,20,24,0,6.07371E-11,8.82
413,21,24,0,3.103112E-22,0
413,22,24,0,0,0
413,23,24,0,0,32.2
413,24,24,1,0,33.4
414,1,24,0,0,55.61
414,2,24,0,0,55.82
414,3,24,0,0.0180370411,55.65
414,4,24,0,0.1262592877,81.17
414,5,24,0,0.078697419,74.45
414,6,24,0,0.044160582,73.82
414,7,24,0,0.0214475487,46.83
414,8,24,0,0.0084743074,0
414,9,24,0,0.0024570064,72.41
414,10,24,0,0.015465007,71.52
414,11,24,0,0.1052483182,89.32
414,12,24,0,0.0655816056,56.05
414,13,24,0,0.0368004851,12.58
414,14,24,0,0.0178729572,13.33
414,15,24,0,0.0070619229,43.31
414,16,24,0,0.0020475053,41.46
414,17,24,0,0.0003617828,41.95
414,18,24,0,0.0000268709,44.47
414,19,24,0,0.00000035264646,22.9
414,20,24,0,6.07371E-11,8.82
414,21,24,0,3.103112E-22,0
414,22,24,0,0,0
414,23,24,0,0,32.2
414,24,24,1,0,33.4
415,1,24,0,0,55.61
415,2,24,0,0,55.82
415,3,24,0,0.0180370411,55.65
415,4,24,0,0.1262592877,81.17
415,5,24,0,0.078697419,74.45
415,6,24,0,0.044160582,73.82
415,7,24,0,0.0214475487,46.83
415,8,24,0,0.0084743074,0
415,9,24,0,0.0024570064,72.41
415,10,24,0,0.015465007,71.52
415,11,24,0,0.1052483182,89.32
415,12,24,0,0.0655816056,56.05
415,13,24,0,0.0368004851,12.58
415,14,24,0,0.0178729572,13.33
415,15,24,0,0.0070619229,43.31
415,16,24,0,0.0020475053,41.46
415,17,24,0,0.0003617828,41.95
415,18,24,0,0.0000268709,44.47
415,19,24,0,0.00000035264646,22.9
415,20,24,0,6.07371E-11,8.82
415,21,24,0,3.103112E-22,0
415,22,24,0,0,0
415,23,24,0,0,32.2
415,24,24,1,0,33.4
416,1,24,0,0,55.61
416,2,24,0,0,55.82
416,3,24,0,0.0180370411,55.65
416,4,24,0,0.1262592877,81.17
416,5,24,0,0.078697419,74.45
416,6,24,0,0.044160582,73.82
416,7,24,0,0.0214475487,46.83
416,8,24,0,0.0084743074,0
416,9,24,0,0.0024570064,72.41
416,10,24,0,0.015465007,71.52
416,11,24,0,0.1052483182,89.32
416,12,24,0,0.0655816056,56.05
416,13,24,0,0.0368004851,12.58
416,14,24,0,0.0178729572,13.33
416,15,24,0,0.0070619229,43.31
416,16,24,0,0.0020475053,41.46
416,17,24,0,0.0003617828,41.95
416,18,24,0,0.0000268709,44.47
416,19,24,0,0.00000035264646,22.9
416,20,24,0,6.07371E-11,8.82
416,21,24,0,3.103112E-22,0
416,22,24,0,0,0
416,23,24,0,0,32.2
416,24,24,1,0,33.4
417,1,24,0,0,55.61
417,2,24,0,0,55.82
417,3,24,0,0.0180370411,55.65
417,4,24,0,0.1262592877,81.17
417,5,24,0,0.078697419,74.45
417,6,24,0,0.044160582,73.82
417,7,24,0,0.0214475487,46.83
417,8,24,0,0.0084743074,0
417,9,24,0,0.0024570064,72.41
417,10,24,0,0.015465007,71.52
417,11,24,0,0.1052483182,89.32
417,12,24,0,0.0655816056,56.05
417,13,24,0,0.0368004851,12.58
417,14,24,0,0.0178729572,13.33
417,15,24,0,0.0070619229,43.31
417,16,24,0,0.0020475053,41.46
417,17,24,0,0.0003617828,41.95
417,18,24,0,0.0000268709,44.47
417,19,24,0,0.00000035264646,22.9
417,20,24,0,6.07371E-11,8.82
417,21,24,0,3.103112E-22,0
417,22,24,0,0,0
417,23,24,0,0,32.2
417,24,24,1,0,33.4
418,1,24,0,0,55.61
418,2,24,0,0,55.82
418,3,24,0,0.0180370411,55.65
418,4,24,0,0.1262592877,81.17
418,5,24,0,0.078697419,74.45
418,6,24,0,0.044160582,73.82
418,7,24,0,0.0214475487,46.83
418,8,24,0,0.0084743074,0
418,9,24,0,0.0024570064,72.41
418,10,24,0,0.015465007,71.52
418,11,24,0,0.1052483182,89.32
418,12,24,0,0.0655816056,56.05
418,13,24,0,0.0368004851,12.58
418,14,24,0,0.0178729572,13.33
418,15,24,0,0.0070619229,43.31
418,16,24,0,0.0020475053,41.46
418,17,24,0,0.0003617828,41.95
418,18,24,0,0.0000268709,44.47
418,19,24,0,0.00000035264646,22.9
418,20,24,0,6.07371E-11,8.82
418,21,24,0,3.103112E-22,0
418,22,24,0,0,0
418,23,24,0,0,32.2
418,24,24,1,0,33.4
419,1,24,0,0,55.61
419,2,24,0,0,55.82
419,3,24,0,0.0180370411,55.65
419,4,24,0,0.1262592877,81.17
419,5,24,0,0.078697419,74.45
419,6,24,0,0.044160582,73.82
419,7,24,0,0.0214475487,46.83
419,8,24,0,0.0084743074,0
419,9,24,0,0.0024570064,72.41
419,10,24,0,0.015465007,71.52
419,11,24,0,0.1052483182,89.32
419,12,24,0,0.0655816056,56.05
419,13,24,0,0.0368004851,12.58
419,14,24,0,0.0178729572,13.33
419,15,24,0,0.0070619229,43.31
419,16,24,0,0.0020475053,41.46
419,17,24,0,0.0003617828,41.95
419,18,24,0,0.0000268709,44.47
419,19,24,0,0.00000035264646,22.9
419,20,24,0,6.07371E-11,8.82
419,21,24,0,3.103112E-22,0
419,22,24,0,0,0
419,23,24,0,0,32.2
419,24,24,1,0,33.4
420,1,24,0,0,55.61
420,2,24,0,0,55.82
420,3,24,0,0.0180370411,55.65
420,4,24,0,0.1262592877,81.17
420,5,24,0,0.078697419,74.45
420,6,24,0,0.044160582,73.82
420,7,24,0,0.0214475487,46.83
420,8,24,0,0.0084743074,0
420,9,24,0,0.0024570064,72.41
420,10,24,0,0.015465007,71.52
420,11,24,0,0.1052483182,89.32
420,12,24,0,0.0655816056,56.05
420,13,24,0,0.0368004851,12.58
420,14,24,0,0.0178729572,13.33
420,15,24,0,0.0070619229,43.31
420,16,24,0,0.0020475053,41.46
420,17,24,0,0.0003617828,41.95
420,18,24,0,0.0000268709,44.47
420,19,24,0,0.00000035264646,22.9
420,20,24,0,6.07371E-11,8.82
420,21,24,0,3.103112E-22,0
420,22,24,0,0,0
420,23,24,0,0,32.2
420,24,24,1,0,33.4
421,1,24,0,0,55.61
421,2,24,0,0,55.82
421,3,24,0,0.0180370411,55.65
421,4,24,0,0.1262592877,81.17
421,5,24,0,0.078697419,74.45
421,6,24,0,0.044160582,73.82
421,7,24,0,0.0214475487,46.83
421,8,24,0,0.0084743074,0
421,9,24,0,0.0024570064,72.41
421,10,24,0,0.015465007,71.52
421,11,24,0,0.1052483182,89.32
421,12,24,0,0.0655816056,56.05
421,13,24,0,0.0368004851,12.58
421,14,24,0,0.0178729572,13.33
421,15,24,0,0.0070619229,43.31
421,16,24,0,0.0020475053,41.46
421,17,24,0,0.0003617828,41.95
421,18,24,0,0.0000268709,44.47
421,19,24,0,0.00000035264646,22.9
421,20,24,0,6.07371E-11,8.82
421,21,24,0,3.103112E-22,0
421,22,24,0,0,0
421,23,24,0,0,32.2
421,24,24,1,0,33.4
422,1,24,0,0,55.61
422,2,24,0,0,55.82
422,3,24,0,0.0180370411,55.65
422,4,24,0,0.1262592877,81.17
422,5,24,0,0.078697419,74.45
422,6,24,0,0.044160582,73.82
422,7,24,0,0.0214475487,46.83
422,8,24,0,0.0084743074,0
422,9,24,0,0.0024570064,72.41
422,10,24,0,0.015465007,71.52
422,11,24,0,0.1052483182,89.32
422,12,24,0,0.0655816056,56.05
422,13,24,0,0.0368004851,12.58
422,14,24,0,0.0178729572,13.33
422,15,24,0,0.0070619229,43.31
422,16,24,0,0.0020475053,41.46
422,17,24,0,0.0003617828,41.95
422,18,24,0,0.0000268709,44.47
422,19,24,0,0.00000035264646,22.9
422,20,24,0,6.07371E-11,8.82
422,21,24,0,3.103112E-22,0
422,22,24,0,0,0
422,23,24,0,0,32.2
422,24,24,1,0,33.4
423,1,24,0,0,55.61
423,2,24,0,0,55.82
423,3,24,0,0.0180370411,55.65
423,4,24,0,0.1262592877,81.17
423,5,24,0,0.078697419,74.45
423,6,24,0,0.044160582,73.82
423,7,24,0,0.0214475487,46.83
423,8,24,0,0.0084743074,0
423,9,24,0,0.0024570064,72.41
423,10,24,0,0.015465007,71.52
423,11,24,0,0.1052483182,89.32
423,12,24,0,0.0655816056,56.05
423,13,24,0,0.0368004851,12.58
423,14,24,0,0.0178729572,13.33
423,15,24,0,0.0070619229,43.31
423,16,24,0,0.0020475053,41.46
423,17,24,0,0.0003617828,41.95
423,18,24,0,0.0000268709,44.47
423,19,24,0,0.00000035264646,22.9
423,20,24,0,6.07371E-11,8.82
423,21,24,0,3.103112E-22,0
423,22,24,0,0,0
423,23,24,0,0,32.2
423,24,24,1,0,33.4
424,1,24,0,0,55.61
424,2,24,0,0,55.82
424,3,24,0,0.0180370411,55.65
424,4,24,0,0.1262592877,81.17
424,5,24,0,0.078697419,74.45
424,6,24,0,0.044160582,73.82
424,7,24,0,0.0214475487,46.83
424,8,24,0,0.0084743074,0
424,9,24,0,0.0024570064,72.41
424,10,24,0,0.015465007,71.52
424,11,24,0,0.1052483182,89.32
424,12,24,0,0.0655816056,56.05
424,13,24,0,0.0368004851,12.58
424,14,24,0,0.0178729572,13.33
424,15,24,0,0.0070619229,43.31
424,16,24,0,0.0020475053,41.46
424,17,24,0,0.0003617828,41.95
424,18,24,0,0.0000268709,44.47
424,19,24,0,0.00000035264646,22.9
424,20,24,0,6.07371E-11,8.82
424,21,24,0,3.103112E-22,0
424,22,24,0,0,0
424,23,24,0,0,32.2
424,24,24,1,0,33.4
425,1,24,0,0,55.61
425,2,24,0,0,55.82
425,3,24,0,0.0180370411,55.65
425,4,24,0,0.1262592877,81.17
425,5,24,0,0.078697419,74.45
425,6,24,0,0.044160582,73.82
425,7,24,0,0.0214475487,46.83
425,8,24,0,0.0084743074,0
425,9,24,0,0.0024570064,72.41
425,10,24,0,0.015465007,71.52
425,11,24,0,0.1052483182,89.32
425,12,24,0,0.0655816056,56.05
425,13,24,0,0.0368004851,12.58
425,14,24,0,0.0178729572,13.33
425,15,24,0,0.0070619229,43.31
425,16,24,0,0.0020475053,41.46
425,17,24,0,0.0003617828,41.95
425,18,24,0,0.0000268709,44.47
425,19,24,0,0.00000035264646,22.9
425,20,24,0,6.07371E-11,8.82
425,21,24,0,3.103112E-22,0
425,22,24,0,0,0
425,23,24,0,0,32.2
425,24,24,1,0,33.4
426,1,24,0,0,55.61
426,2,24,0,0,55.82
426,3,24,0,0.0180370411,55.65
426,4,24,0,0.1262592877,81.17
426,5,24,0,0.078697419,74.45
426,6,24,0,0.044160582,73.82
426,7,24,0,0.0214475487,46.83
426,8,24,0,0.0084743074,0
426,9,24,0,0.0024570064,72.41
426,10,24,0,0.015465007,71.52
426,11,24,0,0.1052483182,89.32
426,12,24,0,0.0655816056,56.05
426,13,24,0,0.0368004851,12.58
426,14,24,0,0.0178729572,13.33
426,15,24,0,0.0070619229,43.31
426,16,24,0,0.0020475053,41.46
426,17,24,0,0.0003617828,41.95
426,18,24,0,0.0000268709,44.47
426,19,24,0,0.00000035264646,22.9
426,20,24,0,6.07371E-11,8.82
426,21,24,0,3.103112E-22,0
426,22,24,0,0,0
426,23,24,0,0,32.2
426,24,24,1,0,33.4
427,1,24,0,0,55.61
427,2,24,0,0,55.82
427,3,24,0,0.0180370411,55.65
427,4,24,0,0.1262592877,81.17
427,5,24,0,0.078697419,74.45
427,6,24,0,0.044160582,73.82
427,7,24,0,0.0214475487,46.83
427,8,24,0,0.0084743074,0
427,9,24,0,0.0024570064,72.41
427,10,24,0,0.015465007,71.52
427,11,24,0,0.1052483182,89.32
427,12,24,0,0.0655816056,56.05
427,13,24,0,0.0368004851,12.58
427,14,24,0,0.0178729572,13.33
427,15,24,0,0.0070619229,43.31
427,16,24,0,0.0020475053,41.46
427,17,24,0,0.0003617828,41.95
427,18,24,0,0.0000268709,44.47
427,19,24,0,0.00000035264646,22.9
427,20,24,0,6.07371E-11,8.82
427,21,24,0,3.103112E-22,0
427,22,24,0,0,0
427,23,24,0,0,32.2
427,24,24,1,0,33.4
428,1,24,0,0,55.61
428,2,24,0,0,55.82
428,3,24,0,0.0180370411,55.65
428,4,24,0,0.1262592877,81.17
428,5,24,0,0.078697419,74.45
428,6,24,0,0.044160582,73.82
428,7,24,0,0.0214475487,46.83
428,8,24,0,0.0084743074,0
428,9,24,0,0.0024570064,72.41
428,10,24,0,0.015465007,71.52
428,11,24,0,0.1052483182,89.32
428,12,24,0,0.0655816056,56.05
428,13,24,0,0.0368004851,12.58
428,14,24,0,0.0178729572,13.33
428,15,24,0,0.0070619229,43.31
428,16,24,0,0.0020475053,41.46
428,17,24,0,0.0003617828,41.95
428,18,24,0,0.0000268709,44.47
428,19,24,0,0.00000035264646,22.9
428,20,24,0,6.07371E-11,8.82
428,21,24,0,3.103112E-22,0
428,22,24,0,0,0
428,23,24,0,0,32.2
428,24,24,1,0,33.4
429,1,24,0,0,55.61
429,2,24,0,0,55.82
429,3,24,0,0.0180370411,55.65
429,4,24,0,0.1262592877,81.17
429,5,24,0,0.078697419,74.45
429,6,24,0,0.044160582,73.82
429,7,24,0,0.0214475487,46.83
429,8,24,0,0.0084743074,0
429,9,24,0,0.0024570064,72.41
429,10,24,0,0.015465007,71.52
429,11,24,0,0.1052483182,89.32
429,12,24,0,0.0655816056,56.05
429,13,24,0,0.0368004851,12.58
429,14,24,0,0.0178729572,13.33
429,15,24,0,0.0070619229,43.31
429,16,24,0,0.0020475053,41.46
429,17,24,0,0.0003617828,41.95
429,18,24,0,0.0000268709,44.47
429,19,24,0,0.00000035264646,22.9
429,20,24,0,6.07371E-11,8.82
429,21,24,0,3.103112E-22,0
429,22,24,0,0,0
429,23,24,0,0,32.2
429,24,24,1,0,33.4
430,1,24,0,0,55.61
430,2,24,0,0,55.82
430,3,24,0,0.0180370411,55.65
430,4,24,0,0.1262592877,81.17
430,5,24,0,0.078697419,74.45
430,6,24,0,0.044160582,73.82
430,7,24,0,0.0214475487,46.83
430,8,24,0,0.0084743074,0
430,9,24,0,0.0024570064,72.41
430,10,24,0,0.015465007,71.52
430,11,24,0,0.1052483182,89.32
430,12,24,0,0.0655816056,56.05
430,13,24,0,0.0368004851,12.58
430,14,24,0,0.0178729572,13.33
430,15,24,0,0.0070619229,43.31
430,16,24,0,0.0020475053,41.46
430,17,24,0,0.0003617828,41.95
430,18,24,0,0.0000268709,44.47
430,19,24,0,0.00000035264646,22.9
430,20,24,0,6.07371E-11,8.82
430,21,24,0,3.103112E-22,0
430,22,24,0,0,0
430,23,24,0,0,32.2
430,24,24,1,0,33.4
431,1,24,0,0,55.61
431,2,24,0,0,55.82
431,3,24,0,0.0180370411,55.65
431,4,24,0,0.1262592877,81.17
431,5,24,0,0.078697419,74.45
431,6,24,0,0.044160582,73.82
431,7,24,0,0.0214475487,46.83
431,8,24,0,0.0084743074,0
431,9,24,0,0.0024570064,72.41
431,10,24,0,0.015465007,71.52
431,11,24,0,0.1052483182,89.32
431,12,24,0,0.0655816056,56.05
431,13,24,0,0.0368004851,12.58
431,14,24,0,0.0178729572,13.33
431,15,24,0,0.0070619229,43.31
431,16,24,0,0.0020475053,41.46
431,17,24,0,0.0003617828,41.95
431,18,24,0,0.0000268709,44.47
431,19,24,0,0.00000035264646,22.9
431,20,24,0,6.07371E-11,8.82
431,21,24,0,3.103112E-22,0
431,22,24,0,0,0
431,23,24,0,0,32.2
431,24,24,1,0,33.4
432,1,24,0,0,55.61
432,2,24,0,0,55.82
432,3,24,0,0.0180370411,55.65
432,4,24,0,0.1262592877,81.17
432,5,24,0,0.078697419,74.45
432,6,24,0,0.044160582,73.82
432,7,24,0,0.0214475487,46.83
432,8,24,0,0.0084743074,0
432,9,24,0,0.0024570064,72.41
432,10,24,0,0.015465007,71.52
432,11,24,0,0.1052483182,89.32
432,12,24,0,0.0655816056,56.05
432,13,24,0,0.0368004851,12.58
432,14,24,0,0.0178729572,13.33
432,15,24,0,0.0070619229,43.31
432,16,24,0,0.0020475053,41.46
432,17,24,0,0.0003617828,41.95
432,18,24,0,0.0000268709,44.47
432,19,24,0,0.00000035264646,22.9
432,20,24,0,6.07371E-11,8.82
432,21,24,0,3.103112E-22,0
432,22,24,0,0,0
432,23,24,0,0,32.2
432,24,24,1,0,33.4
433,1,24,0,0,55.61
433,2,24,0,0,55.82
433,3,24,0,0.0180370411,55.65
433,4,24,0,0.1262592877,81.17
433,5,24,0,0.078697419,74.45
433,6,24,0,0.044160582,73.82
433,7,24,0,0.0214475487,46.83
433,8,24,0,0.0084743074,0
433,9,24,0,0.0024570064,72.41
433,10,24,0,0.015465007,71.52
433,11,24,0,0.1052483182,89.32
433,12,24,0,0.0655816056,56.05
433,13,24,0,0.0368004851,12.58
433,14,24,0,0.0178729572,13.33
433,15,24,0,0.0070619229,43.31
433,16,24,0,0.0020475053,41.46
433,17,24,0,0.0003617828,41.95
433,18,24,0,0.0000268709,44.47
433,19,24,0,0.00000035264646,22.9
433,20,24,0,6.07371E-11,8.82
433,21,24,0,3.103112E-22,0
433,22,24,0,0,0
433,23,24,0,0,32.2
433,24,24,1,0,33.4
434,1,24,0,0,55.61
434,2,24,0,0,55.82
434,3,24,0,0.0180370411,55.65
434,4,24,0,0.1262592877,81.17
434,5,24,0,0.078697419,74.45
434,6,24,0,0.044160582,73.82
434,7,24,0,0.0214475487,46.83
434,8,24,0,0.0084743074,0
434,9,24,0,0.0024570064,72.41
434,10,24,0,0.015465007,71.52
434,11,24,0,0.1052483182,89.32
434,12,24,0,0.0655816056,56.05
434,13,24,0,0.0368004851,12.58
434,14,24,0,0.0178729572,13.33
434,15,24,0,0.0070619229,43.31
434,16,24,0,0.0020475053,41.46
434,17,24,0,0.0003617828,41.95
434,18,24,0,0.0000268709,44.47
434,19,24,0,0.00000035264646,22.9
434,20,24,0,6.07371E-11,8.82
434,21,24,0,3.103112E-22,0
434,22,24,0,0,0
434,23,24,0,0,32.2
434,24,24,1,0,33.4
435,1,24,0,0,55.61
435,2,24,0,0,55.82
435,3,24,0,0.0180370411,55.65
435,4,24,0,0.1262592877,81.17
435,5,24,0,0.078697419,74.45
435,6,24,0,0.044160582,73.82
435,7,24,0,0.0214475487,46.83
435,8,24,0,0.0084743074,0
435,9,24,0,0.0024570064,72.41
435,10,24,0,0.015465007,71.52
435,11,24,0,0.1052483182,89.32
435,12,24,0,0.0655816056,56.05
435,13,24,0,0.0368004851,12.58
435,14,24,0,0.0178729572,13.33
435,15,24,0,0.0070619229,43.31
435,16,24,0,0.0020475053,41.46
435,17,24,0,0.0003617828,41.95
435,18,24,0,0.0000268709,44.47
435,19,24,0,0.00000035264646,22.9
435,20,24,0,6.07371E-11,8.82
435,21,24,0,3.103112E-22,0
435,22,24,0,0,0
435,23,24,0,0,32.2
435,24,24,1,0,33.4
436,1,24,0,0,55.61
436,2,24,0,0,55.82
436,3,24,0,0.0180370411,55.65
436,4,24,0,0.1262592877,81.17
436,5,24,0,0.078697419,74.45
436,6,24,0,0.044160582,73.82
436,7,24,0,0.0214475487,46.83
436,8,24,0,0.0084743074,0
436,9,24,0,0.0024570064,72.41
436,10,24,0,0.015465007,71.52
436,11,24,0,0.1052483182,89.32
436,12,24,0,0.0655816056,56.05
436,13,24,0,0.0368004851,12.58
436,14,24,0,0.0178729572,13.33
436,15,24,0,0.0070619229,43.31
436,16,24,0,0.0020475053,41.46
436,17,24,0,0.0003617828,41.95
436,18,24,0,0.0000268709,44.47
436,19,24,0,0.00000035264646,22.9
436,20,24,0,6.07371E-11,8.82
436,21,24,0,3.103112E-22,0
436,22,24,0,0,0
436,23,24,0,0,32.2
436,24,24,1,0,33.4
437,1,24,0,0,55.61
437,2,24,0,0,55.82
437,3,24,0,0.0180370411,55.65
437,4,24,0,0.1262592877,81.17
437,5,24,0,0.078697419,74.45
437,6,24,0,0.044160582,73.82
437,7,24,0,0.0214475487,46.83
437,8,24,0,0.0084743074,0
437,9,24,0,0.0024570064,72.41
437,10,24,0,0.015465007,71.52
437,11,24,0,0.1052483182,89.32
437,12,24,0,0.0655816056,56.05
437,13,24,0,0.0368004851,12.58
437,14,24,0,0.0178729572,13.33
437,15,24,0,0.0070619229,43.31
437,16,24,0,0.0020475053,41.46
437,17,24,0,0.0003617828,41.95
437,18,24,0,0.0000268709,44.47
437,19,24,0,0.00000035264646,22.9
437,20,24,0,6.07371E-11,8.82
437,21,24,0,3.103112E-22,0
437,22,24,0,0,0
437,23,24,0,0,32.2
437,24,24,1,0,33.4
438,1,24,0,0,55.61
438,2,24,0,0,55.82
438,3,24,0,0.0180370411,55.65
438,4,24,0,0.1262592877,81.17
438,5,24,0,0.078697419,74.45
438,6,24,0,0.044160582,73.82
438,7,24,0,0.0214475487,46.83
438,8,24,0,0.0084743074,0
438,9,24,0,0.0024570064,72.41
438,10,24,0,0.015465007,71.52
438,11,24,0,0.1052483182,89.32
438,12,24,0,0.0655816056,56.05
438,13,24,0,0.0368004851,12.58
438,14,24,0,0.0178729572,13.33
438,15,24,0,0.0070619229,43.31
438,16,24,0,0.0020475053,41.46
438,17,24,0,0.0003617828,41.95
438,18,24,0,0.0000268709,44.47
438,19,24,0,0.00000035264646,22.9
438,20,24,0,6.07371E-11,8.82
438,21,24,0,3.103112E-22,0
438,22,24,0,0,0
438,23,24,0,0,32.2
438,24,24,1,0,33.4
439,1,24,0,0,55.61
439,2,24,0,0,55.82
439,3,24,0,0.0180370411,55.65
439,4,24,0,0.1262592877,81.17
439,5,24,0,0.078697419,74.45
439,6,24,0,0.044160582,73.82
439,7,24,0,0.0214475487,46.83
439,8,24,0,0.0084743074,0
439,9,24,0,0.0024570064,72.41
439,10,24,0,0.015465007,71.52
439,11,24,0,0.1052483182,89.32
439,12,24,0,0.0655816056,56.05
439,13,24,0,0.0368004851,12.58
439,14,24,0,0.0178729572,13.33
439,15,24,0,0.0070619229,43.31
439,16,24,0,0.0020475053,41.46
439,17,24,0,0.0003617828,41.95
439,18,24,0,0.0000268709,44.47
439,19,24,0,0.00000035264646,22.9
439,20,24,0,6.07371E-11,8.82
439,21,24,0,3.103112E-22,0
439,22,24,0,0,0
439,23,24,0,0,32.2
439,24,24,1,0,33.4
440,1,24,0,0,55.61
440,2,24,0,0,55.82
440,3,24,0,0.0180370411,55.65
440,4,24,0,0.1262592877,81.17
440,5,24,0,0.078697419,74.45
440,6,24,0,0.044160582,73.82
440,7,24,0,0.0214475487,46.83
440,8,24,0,0.0084743074,0
440,9,24,0,0.0024570064,72.41
440,10,24,0,0.015465007,71.52
440,11,24,0,0.1052483182,89.32
440,12,24,0,0.0655816056,56.05
440,13,24,0,0.0368004851,12.58
440,14,24,0,0.0178729572,13.33
440,15,24,0,0.0070619229,43.31
440,16,24,0,0.0020475053,41.46
440,17,24,0,0.0003617828,41.95
440,18,24,0,0.0000268709,44.47
440,19,24,0,0.00000035264646,22.9
440,20,24,0,6.07371E-11,8.82
440,21,24,0,3.103112E-22,0
440,22,24,0,0,0
440,23,24,0,0,32.2
440,24,24,1,0,33.4
441,1,24,0,0,55.61
441,2,24,0,0,55.82
441,3,24,0,0.0180370411,55.65
441,4,24,0,0.1262592877,81.17
441,5,24,0,0.078697419,74.45
441,6,24,0,0.044160582,73.82
441,7,24,0,0.0214475487,46.83
441,8,24,0,0.0084743074,0
441,9,24,0,0.0024570064,72.41
441,10,24,0,0.015465007,71.52
441,11,24,0,0.1052483182,89.32
441,12,24,0,0.0655816056,56.05
441,13,24,0,0.0368004851,12.58
441,14,24,0,0.0178729572,13.33
441,15,24,0,0.0070619229,43.31
441,16,24,0,0.0020475053,41.46
441,17,24,0,0.0003617828,41.95
441,18,24,0,0.0000268709,44.47
441,19,24,0,0.00000035264646,22.9
441,20,24,0,6.07371E-11,8.82
441,21,24,0,3.103112E-22,0
441,22,24,0,0,0
441,23,24,0,0,32.2
441,24,24,1,0,33.4
442,1,24,0,0,55.61
442,2,24,0,0,55.82
442,3,24,0,0.0180370411,55.65
442,4,24,0,0.1262592877,81.17
442,5,24,0,0.078697419,74.45
442,6,24,0,0.044160582,73.82
442,7,24,0,0.0214475487,46.83
442,8,24,0,0.0084743074,0
442,9,24,0,0.0024570064,72.41
442,10,24,0,0.015465007,71.52
442,11,24,0,0.1052483182,89.32
442,12,24,0,0.0655816056,56.05
442,13,24,0,0.0368004851,12.58
442,14,24,0,0.0178729572,13.33
442,15,24,0,0.0070619229,43.31
442,16,24,0,0.0020475053,41.46
442,17,24,0,0.0003617828,41.95
442,18,24,0,0.0000268709,44.47
442,19,24,0,0.00000035264646,22.9
442,20,24,0,6.07371E-11,8.82
442,21,24,0,3.103112E-22,0
442,22,24,0,0,0
442,23,24,0,0,32.2
442,24,24,1,0,33.4
443,1,24,0,0,55.61
443,2,24,0,0,55.82
443,3,24,0,0.0180370411,55.65
443,4,24,0,0.1262592877,81.17
443,5,24,0,0.078697419,74.45
443,6,24,0,0.044160582,73.82
443,7,24,0,0.0214475487,46.83
443,8,24,0,0.0084743074,0
443,9,24,0,0.0024570064,72.41
443,10,24,0,0.015465007,71.52
443,11,24,0,0.1052483182,89.32
443,12,24,0,0.0655816056,56.05
443,13,24,0,0.0368004851,12.58
443,14,24,0,0.0178729572,13.33
